Nombre EPS, Razón Social ,Valor Autorizado por EPS ($),Valor Giro a IPS ($),Fecha de giro,Observaciones
NUEVA EPS ,E.S.E. HOSPITAL SAN ISIDRO," 10,163,118.00 "," 10,163,118.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL EL CARMEN," 10,150,200.00 "," 10,150,200.00 ",4/12/2024,
NUEVA EPS ,E.S.E CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN," 10,115,723.00 "," 10,115,723.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL JOSE ANTONIO SOCARRAS," 10,102,954.00 "," 10,102,954.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS," 10,084,564.00 "," 10,084,564.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO MERCEDES TELLEZ DE PRADILLA (E.S.E.) HOSPITAL VIANI PRIMER NIVEL DE ATENCION," 10,063,766.00 "," 10,063,766.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL REGIONAL OCCIDENTE- CACHIRA," 10,046,748.00 "," 10,046,748.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL CENTRO E.S.E. DE PLANADAS," 9,994,961.00 "," 9,994,961.00 ",4/12/2024,
NUEVA EPS ,E.S.E. CENTRO DE REHABILITACION CARDIO NEURO MUSCULAR DEL NORTE DE SANTANDER," 9,976,886.00 "," 9,976,886.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL LUIS ANTONIO MOJICA," 9,910,059.00 "," 9,910,059.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEL PERPETUO SOCORRO," 9,895,592.00 "," 9,895,592.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL LOCAL MAHATES," 9,894,907.00 "," 9,894,907.00 ",4/12/2024,
NUEVA EPS ,CENTRO HOSPITAL SAN LUIS E.S.E.," 9,842,596.00 "," 9,842,596.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL DEPARTAMENTAL SAGRADO CORAZON," 9,840,587.00 "," 9,840,587.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN VICENTE DE PAUL," 9,810,177.00 "," 9,810,177.00 ",4/12/2024,
NUEVA EPS ,CLINICA MATERNO INFANTIL SAN LUIS S.A," 9,783,853.00 "," 9,783,853.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN FRANCISCO," 9,750,166.00 "," 9,750,166.00 ",4/12/2024,
NUEVA EPS ,UNIDAD DE SEGUIMIENTO DEL RECIEN NACIDO Y ATENCION PEDIATRICA IPS S.A.S," 9,727,497.00 "," 9,727,497.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA," 9,714,309.00 "," 9,714,309.00 ",4/12/2024,
NUEVA EPS ,CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES S.A.," 9,643,192.00 "," 9,643,192.00 ",4/12/2024,
NUEVA EPS ,AMBULANCIAS DEL LLANO SAS," 9,590,436.00 "," 9,590,436.00 ",4/12/2024,
NUEVA EPS ,IPS SALUDENT S.A.S.," 9,559,920.00 "," 9,559,920.00 ",4/12/2024,
NUEVA EPS ,E.A.T. VIVIR CON SALUD IPS," 9,497,935.00 "," 9,497,935.00 ",4/12/2024,
NUEVA EPS ,CLINICA GENERAL DEL CARIBE S.A.," 9,435,491.00 "," 9,435,491.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN NICOLAS DE TOLENTINO," 9,434,520.00 "," 9,434,520.00 ",4/12/2024,
NUEVA EPS ,S Y T-MEDICOS SAS," 9,343,756.00 "," 9,343,756.00 ",4/12/2024,
NUEVA EPS ,UNIDAD MENTAL SANATE IPS S.A.S.," 9,333,865.00 "," 9,333,865.00 ",4/12/2024,
NUEVA EPS ,ESE CENTRO DE SALUD CON CAMAS DE MONTECRISTO," 9,285,894.00 "," 9,285,894.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA," 9,268,973.00 "," 9,268,973.00 ",4/12/2024,
NUEVA EPS ,ESE DEPARTAMENTAL HOSPITAL SAN JOSE DE MARULANDA," 9,255,680.00 "," 9,255,680.00 ",4/12/2024,
NUEVA EPS ,CLINICA OFTALMOLOGICA QUINDIO S.A.," 9,218,671.00 "," 9,218,671.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO," 9,185,940.00 "," 9,185,940.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE IMÁGENES DIAGNOSTICAS SANTA MARTA S.A.S," 9,183,232.00 "," 9,183,232.00 ",4/12/2024,
NUEVA EPS ,E.S.E. CENTRO DE SALUD CUCUNUBA," 9,149,020.00 "," 9,149,020.00 ",4/12/2024,
NUEVA EPS ,CARDIOESTUDIO SAS," 9,105,210.00 "," 9,105,210.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN ANTONIO DE BARBACOAS," 9,041,400.00 "," 9,041,400.00 ",4/12/2024,
NUEVA EPS ,CLINICA CENTRO S.A," 9,039,673.00 "," 9,039,673.00 ",4/12/2024,
NUEVA EPS ,ESE CENTRO DE SALUD CON CAMA," 8,983,235.00 "," 8,983,235.00 ",4/12/2024,
NUEVA EPS ,FUNDACION FAMILIA CANGURO," 8,919,330.00 "," 8,919,330.00 ",4/12/2024,
NUEVA EPS ,URGETRAUMA SAN FERNANDO S.A.S.," 8,914,456.00 "," 8,914,456.00 ",4/12/2024,
NUEVA EPS ,"EMPRESA SOCIAL DEL ESTADO UNIDAD DE SALUD ""SALUD NOBSA"""," 8,876,445.00 "," 8,876,445.00 ",4/12/2024,
NUEVA EPS ,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE," 8,822,801.00 "," 8,822,801.00 ",4/12/2024,
NUEVA EPS ,INSTITUTO DE ULTRATECNOLOGIA MEDICA S A S," 8,822,315.00 "," 8,822,315.00 ",4/12/2024,
NUEVA EPS ,CPO SA," 8,744,765.00 "," 8,744,765.00 ",4/12/2024,
NUEVA EPS ,I.P.S. UNIDAD MEDICA REGIONAL LIMITADA," 8,728,329.00 "," 8,728,329.00 ",4/12/2024,
NUEVA EPS ,CLINICA UNIVERSITARIA MEDICINA INTEGRAL S.A. - CUMI," 8,728,220.00 "," 8,728,220.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL PRIMER NIVEL DE GUAMAL," 8,703,118.00 "," 8,703,118.00 ",4/12/2024,
NUEVA EPS ,TAMARA IMÁGENES DIAGNOSTICAS S.A.S," 8,663,448.00 "," 8,663,448.00 ",4/12/2024,
NUEVA EPS ,MEDILAF S.A.S," 8,658,063.00 "," 8,658,063.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA," 8,654,952.00 "," 8,654,952.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN JOSE DEL COCUY," 8,639,928.00 "," 8,639,928.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO CAMU DE CHIMA," 8,621,801.00 "," 8,621,801.00 ",4/12/2024,
NUEVA EPS ,UNIDAD MEDICA MI SALUD S.A.S.," 8,488,890.00 "," 8,488,890.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN ANTONIO DE BETANIA," 8,456,154.00 "," 8,456,154.00 ",4/12/2024,
NUEVA EPS ,ESE SAN ANDRES APOSTOL," 8,420,336.00 "," 8,420,336.00 ",4/12/2024,
NUEVA EPS ,EMPRESAS MEDICAS DEL HUILA S.A.S," 8,396,536.00 "," 8,396,536.00 ",4/12/2024,
NUEVA EPS ,CLINICA GENERAL SAN DIEGO S.A.S.," 8,386,611.00 "," 8,386,611.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL BENJAMIN BARNEY GASCA," 8,385,565.00 "," 8,385,565.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN," 8,345,883.00 "," 8,345,883.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SANTO DOMINGO SAVIO," 8,337,784.00 "," 8,337,784.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL CRISTO REY," 8,316,928.00 "," 8,316,928.00 ",4/12/2024,
NUEVA EPS ,UNIDAD MOVIL DE EMERGENCIAS MEDICAS VITALES S.A.S," 8,288,943.00 "," 8,288,943.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE SALUD HERMES ANDRADE MEJIA ESE TANGUA," 8,256,068.00 "," 8,256,068.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN JOAQUIN," 8,171,934.00 "," 8,171,934.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN RAFAEL DE SANTO DOMINGO," 8,160,702.00 "," 8,160,702.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL MARIA AUXILIADORA DE IQUIRA," 8,157,919.00 "," 8,157,919.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JULIAN," 8,124,643.00 "," 8,124,643.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JUAN DE DIOS," 8,081,038.00 "," 8,081,038.00 ",4/12/2024,
NUEVA EPS ,CLINICA JUAN N CORPAS LTDA.," 7,975,880.00 "," 7,975,880.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL FRANCINETH SANCHEZ HURTADO EMPRESA SOCIAL DEL ESTADO," 7,964,587.00 "," 7,964,587.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO," 7,938,882.00 "," 7,938,882.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN ANTONIO," 7,932,988.00 "," 7,932,988.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DEL ROSARIO DE CHIVATA," 7,922,739.00 "," 7,922,739.00 ",4/12/2024,
NUEVA EPS ,JUNICAL MEDICAL S.A.S.," 7,909,471.00 "," 7,909,471.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE SALUD DE FOSCA E.S.E.," 7,896,358.00 "," 7,896,358.00 ",4/12/2024,
NUEVA EPS ,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR," 7,864,859.00 "," 7,864,859.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL MUNICIPAL SAN FRANCISCO DE ASIS DE ELIAS EMPRESA SOCIAL DEL ESTADO E.S.E.," 7,852,761.00 "," 7,852,761.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL LOCAL DE TENERIFE," 7,843,476.00 "," 7,843,476.00 ",4/12/2024,
NUEVA EPS ,SANATORIO DE AGUA DE DIOS E.S.E.," 7,819,908.00 "," 7,819,908.00 ",4/12/2024,
NUEVA EPS ,COOPERATIVA MULTIACTIVA DE TRABAJADORES SANTANDEREANOS SALUD FAMILIA LTDA," 7,796,055.00 "," 7,796,055.00 ",4/12/2024,
NUEVA EPS ,CAJA DE COMPENSACION FAMILIAR DE CALDAS," 7,792,457.00 "," 7,792,457.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO UNIDAD LOCAL DE SUAN," 7,659,375.00 "," 7,659,375.00 ",4/12/2024,
NUEVA EPS ,"ATENCION EN REHABILITACION INTEGRAL S.A.S. ""ATERIN S.A.S."""," 7,596,016.00 "," 7,596,016.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL RICAURTE EMPRESA SOCIAL DEL ESTADO," 7,560,307.00 "," 7,560,307.00 ",4/12/2024,
NUEVA EPS ,TODO SALUD I.P.S. LTDA," 7,537,391.00 "," 7,537,391.00 ",4/12/2024,
NUEVA EPS ,LABORATORIO LORENA VEJARANO SAS," 7,529,682.00 "," 7,529,682.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS," 7,516,192.00 "," 7,516,192.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA," 7,405,569.00 "," 7,405,569.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL LOCAL LA CANDELARIA," 7,372,125.00 "," 7,372,125.00 ",4/12/2024,
NUEVA EPS ,CLINICA DE FRACTURAS VITA S.A.S," 7,360,187.00 "," 7,360,187.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL LOCAL DE SAN ONOFRE," 7,341,694.00 "," 7,341,694.00 ",4/12/2024,
NUEVA EPS ,REHABILITADORES ASOCIADOS LTDA," 7,301,188.00 "," 7,301,188.00 ",4/12/2024,
NUEVA EPS ,AYUDANDO A VIVIR E.A.T," 7,298,191.00 "," 7,298,191.00 ",4/12/2024,
NUEVA EPS ,ESE NUESTRA SEÑORA DE LAS NIEVES," 7,258,580.00 "," 7,258,580.00 ",4/12/2024,
NUEVA EPS ,UNIDAD MEDICOQUIRURGICA SANTIAGO I.P.S.," 7,236,824.00 "," 7,236,824.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL HENRY VALENCIA OROZCO E.S.E," 7,236,820.00 "," 7,236,820.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL HÉCTOR ABAD GÓMEZ," 7,227,985.00 "," 7,227,985.00 ",4/12/2024,
NUEVA EPS ,UNIDADES DIAGNOSTICAS ESPECIALIZADAS S.A.S.," 7,223,959.00 "," 7,223,959.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN VICENTE E.S.E," 7,121,206.00 "," 7,121,206.00 ",4/12/2024,
NUEVA EPS ,IPS ARANASALUD S.A.S.," 7,081,355.00 "," 7,081,355.00 ",4/12/2024,
NUEVA EPS ,CENTRO DIAGNOSTICO Y TERAPÉUTICO INTEGRAL LTDA - CEDIATEC," 7,071,577.00 "," 7,071,577.00 ",4/12/2024,
NUEVA EPS ,REHABILITACION DIRIGIDA MEDICAMENTE REDIME LTDA.," 7,057,323.00 "," 7,057,323.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL JOSE MARIA CORDOBA," 7,042,197.00 "," 7,042,197.00 ",4/12/2024,
NUEVA EPS ,FUNDACION MEDICA CAMPBELL," 7,019,063.00 "," 7,019,063.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN VICENTE DE PAUL," 6,930,638.00 "," 6,930,638.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL MUNICIPAL DE EL DORADO," 6,923,583.00 "," 6,923,583.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN CARLOS," 6,916,982.00 "," 6,916,982.00 ",4/12/2024,
NUEVA EPS ,CLINICA DE REHABILITACION DEL VALLE S A S," 6,902,402.00 "," 6,902,402.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE REHABILITACIÓN SONRISAS DEL GUAVIARE IPS S.A.S.," 6,874,167.00 "," 6,874,167.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE," 6,865,176.00 "," 6,865,176.00 ",4/12/2024,
NUEVA EPS ,REHINTEGRAR LIMITADA," 6,829,683.00 "," 6,829,683.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL CARMEN," 6,824,375.00 "," 6,824,375.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL DE PUERTO COLOMBIA," 6,814,593.00 "," 6,814,593.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL LAS MERCEDES DE MONGUI," 6,810,358.00 "," 6,810,358.00 ",4/12/2024,
NUEVA EPS ,SOLOSALUD IPS SAN BERNARDO S.A.S," 6,808,756.00 "," 6,808,756.00 ",4/12/2024,
NUEVA EPS ,FAMI SALUD IPS LTDA," 6,784,674.00 "," 6,784,674.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN," 6,727,739.00 "," 6,727,739.00 ",4/12/2024,
NUEVA EPS ,IPSI SOL WAYUU," 6,719,128.00 "," 6,719,128.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE," 6,714,213.00 "," 6,714,213.00 ",4/12/2024,
NUEVA EPS ,NUEVA EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA," 6,708,604.00 "," 6,708,604.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN RAFAEL DE ANGOSTURA," 6,695,238.00 "," 6,695,238.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON," 6,683,390.00 "," 6,683,390.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL LA SAGRADA FAMILIA," 6,683,212.00 "," 6,683,212.00 ",4/12/2024,
NUEVA EPS ,SALUD HUMANA EMPRESA S.A.S," 6,679,404.00 "," 6,679,404.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL LOCAL SAN JUAN NEPOMUCENO," 6,632,297.00 "," 6,632,297.00 ",4/12/2024,
NUEVA EPS ,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL," 6,630,592.00 "," 6,630,592.00 ",4/12/2024,
NUEVA EPS ,ESE DEPARTAMENTAL HOSPITAL SAN ANTONIO DE VILLAMARIA," 6,588,764.00 "," 6,588,764.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL DEPARTAMENTAL SAN JOSE DE NEIRA," 6,515,678.00 "," 6,515,678.00 ",4/12/2024,
NUEVA EPS ,EREJEERIA WAYUU IPSI," 6,512,103.00 "," 6,512,103.00 ",4/12/2024,
NUEVA EPS ,E.S.E. CENTRO DE SALUD DE COTORRA," 6,510,449.00 "," 6,510,449.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO," 6,510,105.00 "," 6,510,105.00 ",4/12/2024,
NUEVA EPS ,E.S.E. CENTRO DE SALUD DE COTORRA," 6,465,180.00 "," 6,465,180.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL LOCAL PRIMER NIVEL E.S.E. FUENTE DE ORO," 6,459,596.00 "," 6,459,596.00 ",4/12/2024,
NUEVA EPS ,"CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS"," 6,416,775.00 "," 6,416,775.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN JOSE," 6,394,541.00 "," 6,394,541.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL FRANCISCO ELADIO BARRERA," 6,365,586.00 "," 6,365,586.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN VICENTE DE PAUL," 6,330,181.00 "," 6,330,181.00 ",4/12/2024,
NUEVA EPS ,IPS CLINICA SALUD FLORIDA S.A," 6,318,696.00 "," 6,318,696.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ," 6,307,790.00 "," 6,307,790.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA," 6,307,578.00 "," 6,307,578.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL NUESTRA SEÑORA DE FATIMA E.S.E," 6,277,071.00 "," 6,277,071.00 ",4/12/2024,
NUEVA EPS ,ESE NUESTRA SEÑORA DEL CARMEN," 6,243,465.00 "," 6,243,465.00 ",4/12/2024,
NUEVA EPS ,FUNDACION HOSPITAL SAN JUAN DE DIOS DE EL RETIRO," 6,240,761.00 "," 6,240,761.00 ",4/12/2024,
NUEVA EPS ,ESE CENTRO DE SALUD SAN PEDRO SUCRE," 6,210,119.00 "," 6,210,119.00 ",4/12/2024,
NUEVA EPS ,SOCIEDAD LAS LAJAS S.A.S.," 6,163,321.00 "," 6,163,321.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL LOCAL DE RIO DE ORO," 6,161,703.00 "," 6,161,703.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL ISABEL LA CATOLICA," 6,133,920.00 "," 6,133,920.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL INTEGRADO SAN JOAQUIN," 6,099,646.00 "," 6,099,646.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL LOCAL ANA MARIA RODRIGUEZ DE SAN ESTANISLAO DE KOTSKA," 6,074,560.00 "," 6,074,560.00 ",4/12/2024,
NUEVA EPS ,GRUPO EMPRESARIAL JARBSALUD IPS SAS," 6,043,865.00 "," 6,043,865.00 ",4/12/2024,
NUEVA EPS ,CLINICA LOS ROSALES S.A," 6,043,204.00 "," 6,043,204.00 ",4/12/2024,
NUEVA EPS ,GALENA-LABORATORIO DE PATOLOGIA S.A.S," 5,990,674.00 "," 5,990,674.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SUMAPAZ E.S.E.," 5,966,243.00 "," 5,966,243.00 ",4/12/2024,
NUEVA EPS ,CORPORACION HOGARES CREA DE COLOMBIA SECCIONAL CALDAS - HOGAR CREA MANIZALES," 5,963,529.00 "," 5,963,529.00 ",4/12/2024,
NUEVA EPS ,CENTRO MEDICO 24 HORAS," 5,910,835.00 "," 5,910,835.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN JUAN DE DIOS DE ANORI," 5,905,994.00 "," 5,905,994.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO," 5,864,068.00 "," 5,864,068.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE DIAGNOSTICO Y ATENCION DEL CARIBE SAS," 5,851,256.00 "," 5,851,256.00 ",4/12/2024,
NUEVA EPS ,UNIDAD MEDICA HATONUEVO LIMITADA," 5,844,061.00 "," 5,844,061.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN MARTIN DE PORRES," 5,832,337.00 "," 5,832,337.00 ",4/12/2024,
NUEVA EPS ,E.S.E. CAMU LOS CORDOBAS," 5,831,995.00 "," 5,831,995.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE," 5,790,910.00 "," 5,790,910.00 ",4/12/2024,
NUEVA EPS ,CLINICA CHAIRA IPS," 5,783,652.00 "," 5,783,652.00 ",4/12/2024,
NUEVA EPS ,CLÍNICA LAS VICTORIAS - FRACTURAS," 5,778,189.00 "," 5,778,189.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL MUNICIPAL SAN ANTONIO DE TIMANA," 5,778,045.00 "," 5,778,045.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL DE MANATI ESE," 5,767,200.00 "," 5,767,200.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL TALAIGUA NUEVO," 5,742,671.00 "," 5,742,671.00 ",4/12/2024,
NUEVA EPS ,SAMEN IPS SAS," 5,738,440.00 "," 5,738,440.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO GAMEZA MUNICIPIO SALUDABLE," 5,735,572.00 "," 5,735,572.00 ",4/12/2024,
NUEVA EPS ,INVERSIONES MEDICAS BARU S.A.S," 5,734,616.00 "," 5,734,616.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN FRANCISCO DE SALES," 5,724,992.00 "," 5,724,992.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SANTA CATALINA EMPRESA SOCIAL DEL ESTADO," 5,695,205.00 "," 5,695,205.00 ",4/12/2024,
NUEVA EPS ,IPS SEVISALUD S.A.S," 5,694,888.00 "," 5,694,888.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA LUCIA," 5,689,038.00 "," 5,689,038.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL ANTONIO ROLDAN BETANCUR," 5,643,572.00 "," 5,643,572.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL MARIA INMACULADA E.S.E," 5,583,500.00 "," 5,583,500.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE SALUD FUNES E.S.E.," 5,579,676.00 "," 5,579,676.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN," 5,570,369.00 "," 5,570,369.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO SALUD PAZ DE RIO," 5,552,794.00 "," 5,552,794.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE SALUD MUNICIPAL NIVEL I LUIS ACOSTA E.S.E," 5,544,608.00 "," 5,544,608.00 ",4/12/2024,
NUEVA EPS ,SERVICIO DE AMBULANCIA INMEDIATO MEDIC S.A.S," 5,539,534.00 "," 5,539,534.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN MARTIN," 5,526,625.00 "," 5,526,625.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN JOSE ESE," 5,486,500.00 "," 5,486,500.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL OLAYA HERRERA," 5,460,780.00 "," 5,460,780.00 ",4/12/2024,
NUEVA EPS ,CLINICA LOS REMANSOS INSTITUTO TOLIMENSE DE SALUD MENTAL S.A.S," 5,446,421.00 "," 5,446,421.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL ROSARIO," 5,437,954.00 "," 5,437,954.00 ",4/12/2024,
NUEVA EPS ,IPSI SIKUASO," 5,424,900.00 "," 5,424,900.00 ",4/12/2024,
NUEVA EPS ,AMANECER MEDICO SAS," 5,395,015.00 "," 5,395,015.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE SALUD CAMILO HURTDAO CIFUENTES ESE.," 5,371,572.00 "," 5,371,572.00 ",4/12/2024,
NUEVA EPS ,IPS NUEVO AMAZONAS S.A.S," 5,369,903.00 "," 5,369,903.00 ",4/12/2024,
NUEVA EPS ,COMITE DE ESTUDIOS MEDICOS S.A.S," 5,363,442.00 "," 5,363,442.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN RAFAEL DE MATANZA," 5,241,592.00 "," 5,241,592.00 ",4/12/2024,
NUEVA EPS ,E.S.E CENTRO DE SALUD EL ROBLE," 5,228,236.00 "," 5,228,236.00 ",4/12/2024,
NUEVA EPS ,FUNDACION FUNDAR CAUCA IPS TRATAMIENTO PARA LAS ADICCIONES," 5,226,711.00 "," 5,226,711.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL HERNANDO QUINTERO BLANCO E.S.E," 5,187,640.00 "," 5,187,640.00 ",4/12/2024,
